x,y,luminosity_counts,hlr_pixel,q,theta,n
1618.6,872.6,14.15189,2.762,0.82,39.9,4
901.3,859.9,3.81218,1.880,0.91,71.8,4
2503.3,873.9,55.34883,1.705,0.89,32.7,4
2996.4,866.3,10.65866,2.027,0.84,-49.7,4
2109.8,861.0,3.31442,1.733,0.72,37.5,4
4002.1,856.1,1.82646,1.482,0.59,46.5,4
1439.0,877.4,17.62901,2.827,0.71,67.9,4
2329.7,869.3,14.31353,2.589,0.62,32.6,4
2709.5,867.0,3.44947,2.677,0.37,-70.1,4
283.0,869.0,15.34358,3.792,0.71,18.5,4
2854.6,861.9,3.17500,1.795,0.81,63.3,4
1862.3,860.0,2.65042,2.474,0.67,18.8,4
3521.3,879.5,18.48337,6.101,0.26,43.8,4
3209.0,872.7,12.81056,2.903,0.57,49.9,4
1951.1,857.7,2.86220,2.734,0.67,30.6,4
2718.6,863.7,3.70813,2.405,0.97,64.5,4
4074.7,861.1,1.92664,1.643,0.81,36.7,4
264.9,859.2,2.19257,2.031,0.81,46.2,4
823.2,856.6,1.77339,1.871,0.56,-20.1,4
3962.8,875.6,3.72520,2.361,0.46,-88.5,4
468.3,874.6,28.57485,2.885,0.77,11.4,4
227.0,864.7,2.15845,1.580,0.59,75.7,4
3135.2,868.9,3.88055,2.337,0.91,-29.1,4
2811.8,860.8,1.80488,1.967,0.36,-45.5,4
2590.8,875.7,16.32136,1.851,0.75,39.3,4
1857.5,874.8,18.75194,2.743,0.63,3.2,4
1232.8,867.0,4.43195,1.663,0.98,76.8,4
3638.1,859.6,1.42630,1.594,0.57,-19.7,4
2345.3,875.3,7.32151,2.089,0.81,57.1,4
2218.1,865.7,1.95545,1.612,0.76,67.7,4
1152.3,863.4,1.62548,1.714,0.63,16.7,4
3316.6,901.8,43.17257,5.206,0.82,-24.8,4
1973.4,881.9,15.82814,2.324,0.83,-39.2,4
4102.2,866.4,2.70263,1.584,0.82,-16.0,4
2826.0,864.0,1.25694,1.451,0.96,89.5,4
3584.7,877.7,8.45709,2.627,0.74,-55.7,4
185.4,875.1,7.90193,1.960,0.96,-59.9,4
3073.4,872.5,8.14963,2.760,0.46,-4.5,4
2952.9,871.1,3.34117,1.753,0.78,-34.8,4
1224.1,900.1,22.28435,3.813,0.80,-86.0,4
2673.1,884.1,24.26999,2.250,0.93,-84.3,4
2868.9,881.2,7.03458,2.470,0.58,-81.2,4
2903.5,869.8,2.77618,2.096,0.67,30.4,4
2984.8,867.1,2.82473,2.618,0.82,53.3,4
1998.3,949.8,12.71652,4.435,0.29,-33.4,4
2400.6,875.3,5.59286,2.865,0.66,26.0,4
1690.3,876.9,5.53849,2.087,0.83,79.3,4
3538.1,901.1,40.31295,3.803,0.65,-58.1,4
2066.4,897.4,10.48373,2.115,0.73,22.0,4
2977.2,883.6,13.25896,2.037,0.81,82.4,4
2415.6,878.6,6.62959,2.900,0.77,69.5,4
320.0,869.1,1.88899,1.769,0.58,44.4,4
3223.7,896.3,25.09687,2.593,0.66,-49.4,4
2456.0,882.6,19.00383,1.968,0.72,24.7,4
2404.7,894.4,13.84796,4.480,0.61,-89.2,4
332.0,893.2,38.70979,2.553,0.96,12.3,4
2265.3,888.3,9.85808,3.305,0.66,84.3,4
3156.1,876.1,2.20891,1.517,0.86,31.8,4
3685.3,873.6,2.70079,1.826,0.79,61.9,4
1852.7,884.6,6.09436,3.519,0.51,52.0,4
1685.2,878.2,5.79600,2.811,0.46,26.6,4
3895.6,877.6,2.42637,2.386,0.33,80.3,4
2969.1,878.0,5.46743,2.170,0.76,50.2,4
2378.4,872.8,2.32819,2.139,0.56,18.0,4
2168.2,880.0,2.87829,1.998,0.55,-56.4,4
2638.2,877.6,2.31641,1.919,0.66,52.5,4
100.8,877.6,2.43461,2.168,0.59,40.3,4
2844.4,874.9,2.27142,2.158,0.52,-28.0,4
3859.7,883.4,5.19390,2.057,0.89,-8.7,4
4043.8,878.6,3.46381,1.652,0.86,-0.1,4
688.3,878.4,4.77482,3.609,0.62,-31.6,4
300.5,878.3,2.83788,1.987,0.69,37.8,4
300.9,904.7,37.37404,2.212,0.82,73.0,4
2238.9,886.5,4.89740,2.037,0.81,21.4,4
2294.0,884.1,3.06217,2.570,0.53,83.9,4
2187.5,899.5,16.30542,2.773,0.94,70.5,4
1519.6,890.6,5.79756,2.343,0.70,-68.5,4
3826.8,887.1,3.17037,1.990,0.88,60.7,4
2721.7,882.3,3.98651,2.752,0.60,7.6,4
1167.8,882.6,3.10000,2.452,0.54,-29.6,4
2974.5,891.0,6.10077,2.657,0.65,-48.1,4
2865.1,886.1,3.74566,2.064,0.75,-46.6,4
2608.1,899.9,14.02565,2.538,0.63,59.2,4
3667.8,890.0,3.52942,2.239,0.75,52.6,4
3916.8,895.6,9.29411,2.596,0.97,24.9,4
2774.9,882.7,2.02693,1.718,0.86,10.1,4
1902.0,883.0,1.82439,1.637,0.61,42.5,4
1548.4,893.1,11.39980,7.187,0.60,41.0,4
3648.2,891.5,4.75886,1.979,0.77,36.8,4
2010.7,891.4,4.12071,1.997,0.67,54.2,4
4019.0,889.0,2.79147,2.620,0.41,58.0,4
1264.2,889.1,3.22983,2.226,0.54,36.1,4
3061.8,886.4,2.72130,2.459,0.40,-30.3,4
3621.1,892.9,5.78655,2.147,0.75,38.5,4
1729.0,887.4,3.11219,1.826,0.74,23.6,4
3566.8,898.6,10.28091,2.399,0.87,-25.8,4
2444.9,904.5,21.97538,2.353,0.90,39.0,4
3152.1,889.4,3.10934,1.754,0.87,8.2,4
3882.2,887.0,2.98512,2.430,0.84,-1.8,4
3483.5,887.0,1.80346,1.808,0.63,-87.8,4
950.1,886.9,3.05337,2.159,0.62,-12.7,4
3427.1,895.5,4.24742,2.569,0.64,-40.9,4
1522.3,895.6,4.62002,1.929,0.80,43.9,4
3844.8,890.4,2.38063,1.942,0.72,-56.7,4
2725.1,912.3,63.10300,3.473,0.57,10.9,4
1407.9,906.6,9.21178,2.883,0.74,51.1,4
2508.9,901.5,6.07367,2.450,0.62,75.9,4
261.9,891.6,2.29849,2.264,0.51,63.4,4
1554.5,897.2,6.35387,2.422,0.68,39.0,4
2241.1,902.1,9.23591,2.818,0.65,31.2,4
3808.0,900.1,4.94022,2.605,0.53,45.1,4
2540.2,892.5,2.49497,1.951,0.66,-48.5,4
2955.5,889.6,2.43104,2.090,0.62,6.5,4
2833.9,918.9,29.34090,3.608,0.79,-77.0,4
2740.6,905.6,37.27501,2.741,0.57,9.2,4
4131.7,898.5,4.04130,1.853,0.89,-54.9,4
3554.4,896.1,4.90938,2.788,0.81,-38.2,4
1822.4,894.2,1.44982,1.743,0.44,44.3,4
490.2,919.6,16.28422,3.568,0.79,74.5,4
1894.5,903.0,4.86349,2.415,0.80,73.2,4
2641.1,926.5,35.61060,4.610,0.87,13.2,4
1589.4,896.3,1.51202,1.495,0.57,30.7,4
384.4,909.6,12.31251,2.335,0.84,32.8,4
1586.0,904.3,5.56352,3.129,0.41,26.4,4
3333.3,914.9,11.84002,3.799,0.75,-84.7,4
906.0,906.2,5.16265,1.973,0.79,51.3,4
2877.4,903.5,3.29743,1.969,0.80,-29.6,4
1923.0,903.8,3.31764,1.561,0.84,42.8,4
11.2,904.2,5.09590,1.894,0.90,-30.1,4
2386.6,901.6,2.58641,2.065,0.86,46.1,4
3424.5,917.6,10.57560,3.048,0.66,70.2,4
2540.3,909.2,5.02144,1.986,0.88,82.9,4
2962.8,901.8,1.79271,1.893,0.74,40.0,4
145.1,910.8,6.73630,2.385,0.83,-19.6,4
2488.7,908.2,3.85004,1.767,0.88,77.1,4
2615.0,905.6,3.21075,2.345,0.76,58.1,4
2588.0,902.8,1.21759,1.461,0.63,56.6,4
180.0,933.9,66.65335,2.675,0.94,27.7,4
3636.1,918.4,10.88931,2.151,0.82,-77.5,4
2218.8,914.2,4.39873,2.412,0.64,-63.9,4
937.7,906.5,1.85069,1.563,0.60,-37.5,4
4189.6,909.3,4.23116,2.457,0.90,39.8,4
3348.2,906.5,4.11049,3.031,0.45,-26.3,4
4060.8,912.2,4.25504,2.006,0.91,-51.9,4
3130.2,912.4,5.42478,2.644,0.70,-23.7,4
932.3,909.9,4.97138,2.433,0.67,6.2,4
2957.0,907.9,2.33318,2.159,0.45,44.7,4
670.8,902.4,1.17132,1.401,0.61,-18.9,4
276.9,918.7,9.24669,3.491,0.83,48.2,4
874.5,906.2,2.27570,2.069,0.72,-3.0,4
362.8,950.3,25.91974,4.097,0.87,-46.1,4
924.3,948.0,70.81973,5.368,0.88,-85.6,4
2846.3,912.0,5.07964,1.821,0.90,-12.3,4
3687.2,915.8,4.07202,2.470,0.51,-50.6,4
2003.7,915.3,5.43920,2.443,0.70,-31.5,4
2147.7,907.8,2.50708,2.420,0.54,17.9,4
3260.5,938.6,29.76395,3.747,0.66,57.5,4
391.4,931.6,34.70262,2.357,0.89,9.2,4
26.2,928.7,13.04648,2.721,0.69,-77.4,4
1770.5,922.0,10.80085,2.491,0.95,23.8,4
639.8,917.1,3.90616,2.591,0.61,83.0,4
365.4,914.9,5.01871,3.234,0.58,14.3,4
1307.8,907.4,1.58260,1.829,0.60,-16.8,4
283.6,921.1,4.70437,2.697,0.78,78.3,4
1128.6,916.3,8.37679,3.017,0.67,8.4,4
2292.6,913.5,2.91009,1.864,0.97,85.8,4
3951.1,911.2,2.34867,1.900,0.52,12.7,4
3751.0,927.0,12.21467,3.955,0.81,-60.1,4
879.6,926.6,18.96628,2.926,0.67,-2.7,4
3213.7,930.7,13.87566,3.951,0.33,31.9,4
437.6,930.9,19.48715,3.083,0.50,30.4,4
2016.5,918.0,2.51539,2.281,0.51,-51.3,4
1708.6,915.0,2.74447,2.205,0.74,-47.0,4
3409.4,921.4,4.37999,2.250,0.61,66.2,4
3129.1,918.9,4.48566,2.364,0.76,58.0,4
2989.3,916.7,2.67728,2.236,0.78,42.7,4
2633.2,916.4,4.31834,2.478,0.78,12.3,4
4082.0,948.8,61.43837,3.154,0.72,-85.9,4
2237.8,931.8,46.37546,1.741,0.95,42.5,4
3843.1,942.3,29.78559,4.963,0.66,-24.0,4
3473.2,918.5,2.87669,2.501,0.73,-88.0,4
1893.6,932.2,20.85117,2.197,0.85,77.0,4
1616.0,927.4,8.70522,1.906,0.80,52.5,4
3358.9,921.8,3.25653,1.820,0.87,-51.8,4
964.2,916.8,1.17594,1.390,0.76,-48.1,4
107.0,930.3,7.64255,2.329,0.76,-87.5,4
3453.9,918.0,1.97586,1.578,0.64,12.7,4
3831.4,929.0,4.29251,2.335,0.62,-86.4,4
1224.7,926.7,4.36932,1.693,0.94,18.5,4
1704.6,937.0,11.83400,2.411,0.70,-65.8,4
1816.3,934.7,8.04293,2.689,0.55,80.8,4
2169.8,927.7,6.11388,1.993,0.88,24.1,4
1351.1,924.9,2.45929,2.088,0.53,-67.8,4
1527.0,919.7,1.49297,1.535,0.96,0.4,4
2315.2,917.6,1.22477,1.251,0.60,-17.8,4
2309.7,933.6,4.66125,2.421,0.46,46.7,4
3185.4,926.3,2.98334,2.015,0.65,52.1,4
3634.1,923.7,4.45411,2.172,0.61,11.2,4
1652.5,920.8,2.14181,2.124,0.71,11.4,4
3235.0,932.8,8.52991,2.506,0.78,32.6,4
3172.7,927.8,2.49073,1.363,0.80,-69.2,4
4120.4,966.4,53.98871,5.489,0.49,72.2,4
2733.4,929.2,3.65489,2.117,0.82,-64.9,4
458.6,926.5,3.34303,1.925,0.98,-0.1,4
138.1,926.4,4.90992,3.198,0.63,-31.4,4
2572.5,947.6,29.04383,2.768,0.70,49.3,4
3849.1,935.3,12.17207,3.726,0.65,19.1,4
2423.2,939.2,15.16204,2.210,0.91,42.9,4
900.0,934.5,6.11789,2.129,0.81,-36.0,4
1257.6,935.0,6.70424,3.823,0.72,-19.6,4
1352.1,932.3,3.78195,1.745,0.85,68.5,4
2889.2,927.2,4.21288,2.651,0.69,-3.8,4
1504.5,924.6,1.58888,1.795,0.40,35.4,4
3935.8,922.6,1.43177,1.536,0.62,19.9,4
528.2,933.6,6.01977,2.059,0.86,25.9,4
967.3,971.8,19.28516,3.079,0.54,-31.5,4
471.8,929.5,1.78437,1.543,0.87,-25.6,4
3854.9,938.2,5.93376,2.807,0.83,17.2,4
2882.4,932.8,5.61556,2.933,0.53,2.6,4
1233.8,956.1,25.61099,2.462,0.67,88.6,4
1147.7,942.5,9.92602,4.232,0.66,46.9,4
2467.5,930.0,1.70842,1.486,0.67,28.2,4
1536.0,958.4,20.84998,4.144,0.60,70.7,4
898.0,941.8,7.13640,2.864,1.00,2.7,4
4060.1,943.8,8.70576,3.723,0.67,-62.8,4
3379.2,942.6,6.84128,2.635,0.72,47.1,4
919.4,936.9,6.10339,2.659,0.82,-30.5,4
2677.8,934.1,2.07503,1.384,0.95,60.3,4
1325.4,955.1,23.60382,3.095,0.71,-67.7,4
2739.2,948.0,14.92731,2.689,0.91,83.6,4
4023.2,945.4,8.31537,1.985,0.81,-83.7,4
2840.9,945.5,10.34069,2.121,0.84,40.0,4
2655.4,943.3,8.44802,2.124,0.87,2.4,4
3044.8,941.7,4.91982,2.647,0.75,84.9,4
3458.8,967.4,51.01128,3.808,0.80,-7.0,4
2143.3,963.0,10.54602,4.551,0.59,54.3,4
2766.2,957.2,17.54701,4.031,0.67,53.9,4
2126.9,940.1,5.20401,2.419,0.69,1.8,4
345.4,940.2,3.96595,1.634,0.79,74.9,4
3399.4,972.2,56.41795,3.010,0.80,-76.0,4
3803.7,946.3,5.94098,2.492,0.54,42.5,4
3516.8,946.0,5.25842,2.346,0.88,-65.2,4
691.1,938.5,2.76309,1.681,0.84,0.6,4
1281.8,967.6,48.58025,4.520,0.84,27.8,4
1580.3,949.3,8.15965,3.468,0.65,-87.7,4
3355.5,945.7,4.85370,2.142,0.93,25.9,4
1774.5,937.8,2.48225,2.243,0.53,-27.3,4
720.5,959.9,11.76423,3.639,0.66,34.1,4
513.8,945.5,3.01569,2.369,0.62,40.5,4
2470.5,954.3,5.50525,2.704,0.44,38.0,4
3478.1,941.1,1.74464,1.696,0.78,-41.0,4
2074.2,940.8,1.76778,1.855,0.75,-46.1,4
785.5,967.7,19.77148,3.040,0.57,88.5,4
299.2,967.2,17.13913,1.999,0.86,-82.7,4
1401.6,950.7,3.39536,2.313,0.50,68.1,4
957.5,942.9,1.90883,1.664,0.65,-27.8,4
349.1,952.4,6.97607,2.966,0.75,72.3,4
2585.7,954.0,13.02689,2.168,0.81,30.9,4
2825.7,954.6,11.25411,2.201,0.79,7.1,4
767.0,954.6,6.19949,2.981,0.74,50.2,4
3196.5,947.4,2.31834,1.862,0.66,40.8,4
1423.4,947.7,2.21780,1.608,0.61,-43.5,4
1308.6,947.7,2.91816,1.935,0.71,-43.2,4
2881.1,958.2,13.32596,2.482,0.83,17.5,4
2220.5,959.5,4.70299,2.832,0.49,-78.5,4
1291.7,957.0,8.03344,2.252,0.79,35.7,4
3212.2,951.7,4.37525,1.832,0.87,22.7,4
2936.6,952.0,2.28118,1.982,0.59,-58.1,4
3972.1,947.1,2.53015,1.904,0.58,-7.8,4
1788.2,967.9,14.67061,3.340,0.69,64.8,4
1091.0,945.5,1.30367,1.439,0.64,-1.8,4
3078.5,963.9,15.08520,2.236,0.77,56.4,4
3374.0,959.1,9.19332,3.929,0.50,-15.4,4
3108.2,959.2,5.21623,2.396,0.74,60.9,4
4068.0,965.4,6.52413,2.889,0.47,52.4,4
2607.0,960.3,5.17000,2.573,0.77,-62.1,4
518.1,957.2,3.91189,2.823,0.56,79.3,4
177.2,950.1,3.46910,2.495,0.83,-0.2,4
3770.3,963.5,8.49785,2.417,0.91,51.5,4
3277.9,960.9,9.73167,1.974,0.85,33.4,4
2925.1,968.3,12.51282,4.323,0.73,41.9,4
587.4,952.3,3.53571,2.973,0.59,-17.4,4
1848.1,967.9,6.34291,3.403,0.32,-53.2,4
3196.0,958.0,3.38047,1.681,0.71,38.1,4
2570.8,955.8,3.03225,2.261,0.88,16.6,4
1138.1,956.9,2.00486,1.921,0.71,-80.0,4
2734.4,981.9,32.02943,3.594,0.78,-86.2,4
2975.9,957.4,3.10842,2.232,0.91,14.6,4
243.1,957.4,2.67717,2.447,0.47,33.6,4
2522.2,955.2,1.95103,2.018,0.75,45.6,4
3083.8,970.4,7.41010,2.901,0.54,75.8,4
230.9,964.0,6.12854,2.617,0.89,23.6,4
284.7,958.4,2.15000,1.890,0.57,46.0,4
253.1,980.7,56.17187,1.703,0.93,46.5,4
3000.9,967.3,6.64883,2.351,0.71,33.7,4
244.6,977.7,48.49363,2.186,0.80,20.8,4
3632.1,974.9,8.24991,3.263,0.80,-87.5,4
31.1,975.1,32.45547,3.666,0.51,16.3,4
1486.4,965.4,6.66123,1.853,0.86,-70.2,4
15.9,971.4,11.74583,2.065,0.94,52.8,4
691.1,961.9,2.53387,1.819,0.53,-26.4,4
2746.2,1000.2,25.18828,5.432,0.31,-45.2,4
3282.7,974.8,11.86237,2.410,0.93,-41.9,4
182.3,962.2,2.50692,2.279,0.62,45.4,4
29.0,962.8,3.83462,2.666,0.56,33.4,4
4024.9,967.3,4.59418,1.685,0.85,63.9,4
1438.7,973.4,14.21888,2.282,0.86,-1.8,4
3199.8,969.5,3.91106,2.068,0.72,40.3,4
207.6,967.4,5.89629,2.411,0.73,-16.1,4
156.2,959.4,1.27982,1.422,0.60,17.0,4
77.4,985.2,20.68221,3.757,0.92,-26.3,4
1407.3,980.5,49.14143,1.758,0.94,54.7,4
2840.7,978.0,12.43166,2.409,0.84,22.1,4
3998.4,967.7,2.57022,2.113,0.62,-56.0,4
502.5,973.0,5.82705,2.468,0.79,-79.6,4
2016.1,992.0,24.38387,3.872,0.84,-6.3,4
3721.0,981.5,14.58122,2.497,0.61,74.2,4
3245.6,971.9,6.82463,2.192,0.88,-5.3,4
428.2,971.1,3.43973,2.090,0.60,-57.6,4
2723.6,969.2,4.99315,2.953,0.64,-20.6,4
3637.1,975.7,3.74123,2.424,0.51,89.3,4
1735.3,970.0,2.74502,1.907,0.67,32.2,4
2275.6,967.2,2.53013,2.256,0.66,-72.0,4
1673.2,965.1,1.99339,1.985,0.52,52.8,4
3161.2,973.6,4.81875,2.154,0.62,57.3,4
656.6,971.1,4.47590,2.174,0.76,23.4,4
2540.1,965.9,1.14258,1.423,0.38,-57.6,4
1094.0,986.7,38.54910,2.182,0.90,72.9,4
2929.3,973.3,7.24920,3.907,0.84,18.4,4
2796.0,974.1,6.22067,1.728,0.90,6.3,4
2129.7,968.9,2.15876,1.560,0.73,15.9,4
1031.4,979.4,5.87965,1.832,0.83,27.4,4
2353.4,977.2,6.89553,2.112,0.88,32.5,4
1444.4,978.0,4.35046,2.851,0.95,-69.2,4
3095.6,972.7,1.78132,1.913,0.48,-81.5,4
68.0,977.1,3.22782,1.730,0.92,-71.7,4
44.4,977.3,5.69082,3.341,0.82,-27.7,4
3365.2,984.5,5.01406,2.858,0.42,73.7,4
2919.5,981.2,9.43259,4.496,0.85,8.1,4
2917.2,977.6,5.66357,3.683,0.50,-23.2,4
1397.9,978.2,5.85611,3.010,0.68,-37.0,4
2701.3,975.1,2.06202,1.931,0.63,58.9,4
276.0,981.4,5.50791,2.409,0.79,-65.3,4
2916.2,973.6,4.56785,3.836,0.76,9.9,4
548.8,979.3,2.43479,2.219,0.73,-75.8,4
1252.9,976.9,2.14105,2.049,0.58,-77.3,4
1638.3,991.4,10.50367,2.684,0.55,66.9,4
3147.6,1001.1,58.04405,2.712,0.67,-43.9,4
1036.6,984.6,6.81233,2.716,0.54,43.0,4
529.5,977.8,2.21807,1.775,0.82,14.4,4
3368.3,992.6,7.90535,3.670,0.36,50.6,4
3552.5,983.2,5.64717,2.318,0.85,33.8,4
2813.3,980.7,3.69886,2.023,0.78,49.1,4
4143.0,984.5,4.18086,2.251,0.89,-43.3,4
3326.8,981.9,2.86837,2.021,0.67,63.9,4
3913.0,979.4,3.97622,2.950,0.61,11.3,4
1421.7,985.4,4.98199,2.775,0.87,-52.0,4
779.7,998.5,30.27055,3.054,0.77,-39.2,4
3944.1,986.9,8.00973,3.164,0.60,-10.8,4
1215.2,981.3,2.89116,1.988,0.77,26.5,4
2511.9,979.2,1.42937,1.403,0.82,40.7,4
1741.5,979.0,2.57299,1.666,0.77,2.1,4
1710.8,999.0,28.95230,1.982,0.85,58.1,4
279.7,998.8,26.48118,4.025,0.61,4.9,4
3127.3,982.6,3.34155,2.640,0.55,22.1,4
1342.8,979.8,1.59389,1.591,0.74,44.7,4
637.8,980.3,1.59915,1.574,0.71,30.4,4
221.5,986.1,2.93743,1.395,0.84,-21.3,4
1319.8,983.7,2.57674,1.833,0.87,85.5,4
1016.3,990.7,10.37385,1.868,0.94,88.4,4
468.5,987.9,3.07447,1.725,0.78,-76.9,4
1490.5,992.9,8.54957,1.998,0.92,-2.5,4
1531.7,995.6,8.17766,2.643,0.68,46.6,4
1233.4,989.0,2.29822,1.660,0.78,-36.1,4
1155.0,991.5,5.23845,2.524,0.71,-58.1,4
837.3,991.6,2.29086,1.945,0.41,-85.9,4
2714.4,994.0,6.33779,2.661,0.73,61.4,4
150.8,999.3,10.32976,2.513,0.82,-42.8,4
3931.0,990.1,7.15652,3.646,0.53,-24.7,4
3713.5,989.7,5.10377,2.182,0.84,-70.0,4
2534.0,987.5,2.55275,2.057,0.61,-60.5,4
2586.4,1018.0,17.62214,3.359,0.54,72.5,4
2513.2,993.6,6.98848,3.819,0.65,-63.0,4
1000.7,1007.5,20.49362,3.528,0.66,48.2,4
1177.8,1003.8,14.73577,2.163,0.88,32.4,4
2633.2,997.4,9.31387,2.175,0.96,-53.3,4
3268.8,990.7,3.44632,2.154,0.81,-19.0,4
2964.3,991.1,3.20106,2.146,0.60,69.5,4
199.6,985.9,2.52800,2.533,0.30,-28.9,4
761.8,1010.3,19.15109,3.910,0.61,73.5,4
920.1,989.8,1.91788,1.768,0.76,-62.7,4
1195.6,987.1,0.96931,1.165,0.59,-70.6,4
907.6,994.9,3.32655,2.039,0.70,-86.2,4
2733.7,1004.1,16.03175,3.275,0.59,-48.9,4
1417.3,992.3,4.63880,2.800,0.61,7.7,4
3473.4,994.8,5.43952,2.212,0.84,-25.4,4
4066.4,991.4,2.76139,1.811,0.84,47.9,4
2933.8,989.0,1.16558,1.450,0.61,33.9,4
338.1,986.4,1.05288,1.313,0.54,19.5,4
500.3,1003.7,14.08588,3.204,0.87,37.4,4
3470.4,1000.8,6.54943,2.541,0.76,82.0,4
2569.8,992.4,3.35452,2.302,0.61,-32.4,4
2726.3,992.7,2.94588,2.434,0.64,-31.4,4
3010.0,1047.8,65.88872,4.414,0.64,35.1,4
335.5,1021.5,34.42252,3.849,0.71,76.4,4
724.3,1009.9,19.20921,3.340,0.93,-84.8,4
4024.1,1003.7,9.54118,1.900,0.84,80.3,4
3921.8,998.4,3.75889,1.853,0.68,22.5,4
138.1,1003.1,7.89779,2.404,0.83,70.1,4
3119.2,991.4,1.48061,1.628,0.58,19.2,4
1201.0,994.3,2.10014,2.096,0.90,3.6,4
1890.9,1001.9,5.05691,2.465,0.70,-78.5,4
2834.8,998.7,3.02334,1.974,0.61,21.4,4
3577.6,1023.8,5.70321,2.569,0.58,-9.4,4
4121.9,1005.2,7.98393,2.509,0.72,42.2,4
3091.6,1014.5,18.02809,4.032,0.60,-0.8,4
4142.4,1001.0,3.60069,1.943,0.77,-81.2,4
3943.8,997.0,2.00053,1.541,0.83,1.3,4
933.1,1001.9,2.75942,1.743,0.72,89.5,4
743.9,1022.4,17.36976,3.940,0.62,-42.2,4
1267.7,1000.5,2.95554,1.830,0.70,32.7,4
981.7,1000.4,2.67809,1.536,0.97,-58.6,4
2250.1,1006.3,4.25524,1.790,0.86,63.0,4
1027.7,1015.3,11.94528,2.267,0.65,52.6,4
2585.5,1011.0,11.27365,3.472,0.69,-82.0,4
3508.4,1009.1,5.56514,1.978,0.89,-29.6,4
60.7,1004.6,3.48647,3.112,0.85,-68.0,4
2455.0,1029.0,26.02780,2.308,0.59,73.0,4
2250.1,1022.7,24.69480,3.036,0.91,-16.5,4
1399.9,1003.1,1.17566,1.205,0.81,47.9,4
3855.0,1004.3,2.00964,2.237,0.37,-21.5,4
3746.2,1030.4,21.24751,3.134,0.67,66.4,4
3551.4,1025.1,62.92938,5.154,0.38,11.2,4
48.2,1009.8,1.90486,1.618,0.47,-70.5,4
234.6,1007.2,1.89353,1.721,0.69,-75.9,4
45.6,1045.3,6.96643,3.016,0.51,-55.1,4
1145.2,1015.3,5.91219,2.790,0.72,-51.7,4
1124.7,1015.6,4.55370,2.061,0.66,70.0,4
121.2,1013.5,3.45174,1.982,0.63,73.9,4
1934.4,1019.2,9.06163,1.850,0.89,-66.3,4
615.8,1005.9,1.95819,2.054,0.51,53.7,4
1497.5,1011.8,3.54430,2.049,0.73,-49.7,4
1187.7,1024.6,17.53537,2.990,0.72,-39.6,4
1095.1,1018.0,11.85439,1.855,0.90,44.3,4
3604.8,1025.4,10.33852,2.737,0.70,76.1,4
2717.7,1015.5,5.09476,2.067,0.73,43.1,4
156.4,1055.7,36.03334,2.980,0.86,45.3,4
3435.4,1022.3,7.96165,2.499,0.92,-9.7,4
3779.4,1032.7,23.55736,2.894,0.94,42.1,4
367.8,1009.1,2.58861,2.107,0.82,-0.1,4
2162.9,1020.0,5.25142,1.640,0.83,-73.1,4
30.3,1012.7,1.51738,1.559,0.41,-61.2,4
1522.6,1016.3,5.12182,1.986,0.82,40.6,4
275.5,1013.6,2.48404,1.852,0.75,49.0,4
2321.6,1012.2,0.99719,1.255,0.61,-72.3,4
1768.6,1012.2,1.26567,1.551,0.61,-71.0,4
3529.8,1009.4,1.40522,1.357,0.58,-17.5,4
704.5,1018.2,3.12073,2.032,0.70,2.6,4
3396.9,1018.1,7.18113,2.006,0.57,-4.9,4
3823.4,1020.6,6.40110,2.040,0.81,-41.1,4
442.5,1018.1,3.32751,2.191,0.89,-55.5,4
455.6,1022.9,5.15082,3.408,0.51,-79.9,4
3030.4,1012.9,2.30730,1.814,0.75,-13.7,4
3226.0,1018.5,3.91781,2.130,0.83,-27.2,4
3793.4,1031.7,22.32151,2.688,0.68,-32.8,4
78.2,1016.6,1.95601,1.816,0.73,71.5,4
3104.5,1022.6,5.25914,2.325,0.81,35.5,4
772.7,1022.7,7.04105,3.738,0.58,-50.0,4
1150.1,1021.8,4.40607,3.536,0.49,81.2,4
3256.5,1020.8,2.87221,1.730,0.70,-47.9,4
1068.5,1019.5,2.54507,1.678,0.95,28.2,4
1994.0,1024.4,4.96251,2.166,0.71,-25.1,4
3431.6,1038.7,10.14079,3.383,0.58,-79.7,4
3324.1,1029.4,9.75943,2.936,0.70,2.0,4
2840.2,1026.9,4.73130,2.865,0.56,-77.5,4
3080.8,1027.9,5.88404,2.502,0.78,-85.6,4
449.1,1025.6,7.37043,3.181,0.77,20.9,4
3567.3,1051.5,65.97929,3.899,0.58,43.3,4
408.0,1019.0,2.34633,1.668,0.95,38.5,4
4135.6,1026.7,3.65797,1.946,0.75,49.6,4
1074.2,1029.0,16.94578,1.892,0.96,13.8,4
2603.0,1027.3,5.60577,2.636,0.68,50.7,4
2420.5,1029.0,3.02244,2.563,0.86,-69.3,4
160.2,1027.1,4.30722,3.613,0.57,46.9,4
2233.5,1022.0,2.07770,1.897,0.63,26.5,4
3045.7,1023.0,1.79696,1.679,0.49,-19.8,4
127.9,1037.2,6.83882,3.078,0.51,44.7,4
2606.5,1026.5,3.74899,2.384,0.91,69.3,4
2501.9,1051.7,13.80074,3.257,0.50,49.6,4
2249.7,1034.3,5.15226,2.589,0.68,-75.9,4
195.6,1035.0,5.68893,2.209,0.87,50.9,4
3737.7,1043.6,27.32569,2.197,0.75,8.2,4
