x,y,luminosity_counts,hlr_pixel,q,theta,n
3586.4,1276.6,52.58442,4.268,0.84,48.3,4
2609.2,1274.5,46.54244,3.975,0.62,12.9,4
2120.5,1240.2,2.53922,1.984,0.72,-1.0,4
1541.2,1254.2,8.54528,3.242,0.78,-12.7,4
992.7,1239.4,2.34070,2.029,0.38,-4.7,4
84.1,1261.1,20.13960,3.388,0.72,-19.5,4
4191.8,1250.6,3.95499,2.559,0.62,-68.8,4
1623.1,1247.2,1.98571,1.946,0.35,-24.5,4
41.5,1247.4,2.08923,2.197,0.41,11.5,4
818.1,1276.5,13.52907,4.205,0.52,-53.0,4
3751.1,1266.8,12.74096,3.086,0.87,47.4,4
764.9,1249.8,1.39534,1.654,0.42,-27.0,4
2321.1,1282.2,21.42399,4.411,0.67,-89.0,4
2006.4,1278.0,21.09944,8.155,0.80,-65.7,4
613.1,1260.5,6.91301,3.628,0.85,-11.3,4
2272.7,1252.9,3.67631,2.789,0.61,-0.2,4
3560.8,1259.1,3.37329,2.516,0.57,83.6,4
3277.7,1256.3,4.89252,2.963,0.74,-28.2,4
312.9,1281.0,31.79883,3.621,0.69,39.4,4
1491.9,1253.9,1.87766,1.613,0.77,-47.1,4
992.1,1256.4,1.92147,1.763,0.58,38.8,4
740.6,1275.3,8.50707,3.289,0.74,-53.9,4
1042.4,1262.4,4.73353,2.931,0.55,51.5,4
4141.1,1255.6,2.39103,2.204,0.46,3.1,4
1413.1,1266.3,7.02732,3.532,0.54,-47.4,4
3362.5,1253.7,1.62762,1.804,0.50,1.1,4
351.8,1254.6,1.54668,1.721,0.59,19.3,4
963.3,1285.6,10.61259,2.685,0.76,75.7,4
4165.3,1279.8,23.47382,3.233,0.82,17.9,4
109.7,1260.0,2.33969,2.060,0.74,-14.9,4
728.9,1268.1,10.66091,4.653,0.90,8.9,4
1531.4,1261.8,3.99578,3.375,0.72,-50.2,4
1111.9,1264.3,2.83813,2.527,0.46,-54.7,4
3294.9,1269.7,5.55908,2.943,0.82,46.7,4
1535.2,1267.4,2.71590,2.515,0.70,-36.7,4
125.1,1267.4,4.23228,3.626,0.53,59.1,4
3465.8,1283.8,32.09231,2.571,0.89,-45.4,4
2542.7,1269.2,6.18388,4.084,0.84,-27.6,4
1531.7,1265.3,3.55167,3.083,0.60,64.6,4
196.1,1279.2,4.27471,2.881,0.67,-52.8,4
3076.8,1268.5,2.82142,2.163,0.65,-47.5,4
3782.8,1273.2,4.46455,2.751,0.86,79.5,4
1401.9,1268.2,5.09554,3.114,0.68,-5.2,4
977.0,1266.2,1.43393,1.574,0.62,55.3,4
1098.0,1282.2,10.95765,3.432,0.63,-38.1,4
937.8,1267.7,1.71189,2.006,0.34,-25.0,4
1135.1,1278.3,1.79126,1.824,0.39,13.3,4
487.1,1282.8,9.02051,3.030,0.96,57.7,4
1412.9,1285.7,5.18702,2.771,0.43,82.6,4
817.2,1286.0,8.46281,2.623,0.76,-67.1,4
1551.1,1287.4,6.57550,3.191,0.77,-67.0,4
1186.3,1277.2,3.44438,2.165,0.83,27.4,4
1674.9,1271.8,1.61460,1.809,0.38,-29.7,4
202.0,1287.7,7.83716,3.724,0.81,30.1,4
1476.5,1276.1,1.09830,1.285,0.45,30.8,4
3117.0,1316.2,72.70686,3.854,0.87,-39.1,4
4001.4,1285.5,3.88090,2.844,0.55,-78.3,4
167.5,1289.5,4.85908,2.858,0.47,-50.4,4
2206.1,1286.8,4.19236,2.088,0.77,-75.7,4
2452.5,1281.5,2.46419,2.684,0.41,71.3,4
160.7,1297.9,7.20626,3.514,0.48,76.3,4
4016.9,1279.7,2.57730,2.398,0.67,-30.8,4
2998.5,1287.5,5.18539,2.449,0.52,-24.7,4
3576.6,1306.3,33.22118,4.814,0.69,10.3,4
166.8,1286.0,3.88781,2.873,0.67,-9.0,4
3327.5,1295.1,7.89552,2.689,0.90,48.1,4
1017.9,1293.8,4.87205,2.276,0.75,67.5,4
1043.4,1281.8,1.07347,1.295,0.58,-71.6,4
2982.3,1291.7,5.67238,2.955,0.79,-63.2,4
488.9,1295.3,7.19674,4.112,0.42,77.8,4
59.0,1296.6,5.49116,3.230,0.84,42.0,4
441.1,1295.1,6.87599,3.454,0.91,-18.0,4
893.0,1285.2,2.39081,2.414,0.50,-35.7,4
2486.1,1298.6,7.98383,3.044,0.74,26.9,4
157.1,1299.5,6.84529,3.586,0.43,74.1,4
901.9,1293.8,4.35430,2.293,0.73,65.6,4
2184.1,1294.5,3.33466,2.571,0.48,-80.0,4
3938.2,1307.2,14.88394,3.298,0.82,71.9,4
3261.1,1287.2,2.23571,2.327,0.75,45.4,4
255.6,1286.8,1.47015,1.682,0.59,70.9,4
3534.4,1300.2,9.82012,2.375,0.95,18.8,4
492.8,1294.0,5.69874,3.751,0.54,-54.6,4
4196.4,1341.0,33.97558,6.981,0.60,84.4,4
3282.3,1290.0,2.57866,2.406,0.93,89.7,4
4114.9,1305.3,10.56019,2.924,0.96,11.2,4
892.5,1298.1,7.22483,4.232,0.57,-56.6,4
1559.6,1293.5,3.93826,3.192,0.77,-3.7,4
348.1,1317.7,15.26505,5.535,0.53,-74.8,4
2366.0,1290.5,2.01332,2.025,0.63,0.1,4
1045.4,1340.2,45.17648,5.539,0.98,-19.9,4
632.0,1296.8,2.62191,2.130,0.73,-13.2,4
58.4,1320.5,16.28316,4.217,0.59,60.1,4
727.1,1297.3,4.43928,2.883,0.40,-3.1,4
3929.7,1314.0,10.54109,3.130,0.87,69.2,4
3731.7,1299.7,1.78369,2.006,0.63,-25.2,4
2269.4,1306.0,9.96260,2.746,0.79,-11.8,4
729.1,1310.5,13.53506,2.865,0.75,-24.0,4
324.5,1330.2,72.65945,4.200,0.78,13.1,4
1245.4,1299.6,1.57141,1.940,0.29,68.6,4
898.2,1299.6,3.95038,3.235,0.61,-40.2,4
353.1,1319.9,20.06434,6.793,0.68,83.5,4
571.8,1310.2,6.39430,3.047,0.87,-61.2,4
3772.4,1298.8,2.18729,2.298,0.58,-72.1,4
1171.8,1301.3,3.74004,3.024,0.66,-18.8,4
28.8,1326.5,27.26975,3.781,0.80,-68.5,4
2292.6,1327.1,20.22640,4.186,0.65,-50.5,4
1934.3,1304.9,5.04957,2.952,0.44,-15.9,4
3281.9,1341.4,60.81257,5.796,0.89,0.0,4
3004.8,1321.3,13.52381,3.199,0.65,-85.5,4
1000.2,1308.4,4.09477,2.308,0.61,76.8,4
1457.4,1307.2,1.55916,1.575,0.52,61.2,4
1525.7,1330.0,29.03893,3.568,0.81,43.5,4
950.6,1323.5,9.20060,3.219,0.80,53.2,4
974.7,1308.1,5.92310,4.509,0.40,89.1,4
1517.8,1305.5,2.98921,2.104,0.79,-1.2,4
358.0,1318.8,15.82458,4.732,0.88,76.7,4
2304.4,1304.3,1.35068,1.517,0.60,70.6,4
1230.4,1319.0,6.84614,3.511,0.48,-61.3,4
3868.5,1315.4,7.13859,2.750,0.82,-55.2,4
2186.4,1310.2,5.74885,2.895,0.63,-22.0,4
2030.7,1311.8,4.16913,3.094,0.50,57.9,4
2430.0,1306.0,1.40351,1.635,0.58,-45.4,4
3198.5,1313.7,4.15189,2.655,0.75,86.0,4
3439.4,1322.8,6.32730,2.981,0.75,83.7,4
2170.7,1322.5,11.96546,3.276,0.74,15.1,4
804.2,1311.8,2.03262,1.782,0.63,82.6,4
1639.6,1314.4,0.97116,1.358,0.30,68.3,4
138.6,1314.4,2.48559,2.101,0.41,-44.7,4
2364.4,1320.8,4.02375,2.888,0.74,77.3,4
2544.2,1315.7,3.11501,2.547,0.76,70.6,4
2020.5,1320.0,2.43568,2.107,0.69,71.5,4
660.9,1325.8,5.59464,2.391,0.86,-79.8,4
3903.2,1317.9,3.68571,3.031,0.67,32.8,4
3661.8,1338.8,14.21627,3.346,0.73,64.8,4
2610.4,1313.5,2.41421,2.108,0.39,-4.0,4
2617.6,1325.0,5.43329,2.274,0.86,34.0,4
592.2,1346.7,54.22022,3.107,0.81,-75.1,4
126.1,1328.2,5.52599,2.670,0.78,-72.4,4
736.9,1335.5,12.01861,2.924,0.74,-46.8,4
597.1,1320.7,3.87535,2.971,0.50,17.2,4
911.2,1316.4,1.73171,1.955,0.60,16.8,4
3742.2,1322.8,1.87373,1.832,0.85,24.5,4
134.2,1350.3,24.95446,4.536,0.70,76.1,4
2362.0,1324.4,3.23385,2.310,0.65,3.4,4
3773.2,1322.9,3.16664,2.774,0.47,-34.9,4
3401.3,1329.4,3.96806,2.795,0.77,-38.8,4
1590.5,1323.0,2.46844,2.642,0.65,-86.4,4
695.8,1332.4,5.86019,3.240,0.49,27.5,4
1680.4,1335.1,9.54420,3.593,0.78,-31.4,4
1435.8,1324.9,1.37702,1.494,0.64,-35.4,4
1294.0,1324.8,2.63179,2.350,0.51,8.1,4
3469.9,1327.4,2.21192,2.120,0.68,-77.7,4
693.3,1336.7,9.00969,4.233,0.64,9.0,4
321.1,1343.0,7.03525,3.500,0.56,65.2,4
3421.5,1327.9,2.36073,2.385,0.63,-89.6,4
725.8,1339.0,5.92598,2.617,0.72,-86.7,4
1275.8,1336.0,3.07446,2.153,0.71,62.0,4
2325.0,1330.0,3.63130,3.388,0.99,-12.9,4
915.4,1333.7,2.68827,2.294,0.59,1.6,4
3415.6,1335.7,3.87189,2.690,0.64,51.3,4
1667.2,1332.2,1.38774,1.592,0.34,-44.6,4
4005.3,1350.3,15.82228,4.033,0.71,-33.4,4
1259.7,1358.0,30.12070,3.419,0.95,29.9,4
3076.4,1356.9,30.03781,4.154,0.84,-19.4,4
3388.0,1336.7,1.77111,1.825,0.38,-56.6,4
3425.6,1369.7,38.60651,6.040,0.41,40.5,4
3751.1,1370.4,20.77239,3.545,0.75,-23.3,4
3336.6,1370.5,68.37068,3.357,0.97,-23.9,4
3313.1,1348.3,11.56172,3.309,0.94,-28.6,4
3171.8,1351.2,9.00710,2.951,0.70,-55.6,4
340.7,1343.6,5.15180,3.197,0.76,-30.8,4
371.8,1336.8,1.25513,1.650,0.34,-44.2,4
4094.0,1353.9,7.42744,2.562,0.77,63.0,4
1163.7,1349.2,7.25525,3.297,0.85,-5.7,4
1469.5,1341.2,3.61926,2.311,0.70,2.5,4
184.6,1364.5,21.76152,4.089,0.67,-10.4,4
792.0,1342.9,2.14906,2.202,0.27,-36.9,4
1670.5,1348.1,5.78582,2.985,0.74,-50.1,4
3644.4,1342.8,1.79443,2.018,0.60,-70.5,4
3233.9,1354.2,10.68190,3.692,0.59,2.5,4
3577.5,1356.7,6.63185,2.741,0.74,80.6,4
1340.4,1353.9,59.03086,2.783,0.59,-10.3,4
1179.3,1351.4,3.98399,3.030,0.42,85.5,4
3080.3,1367.6,31.29261,4.980,0.76,25.7,4
3271.6,1351.1,6.19466,4.252,0.86,70.8,4
2434.7,1343.8,1.73772,1.931,0.26,3.8,4
3535.9,1359.3,6.84963,4.591,0.35,-61.4,4
876.7,1357.6,8.14417,3.047,0.76,-11.5,4
3715.9,1435.6,27.87375,5.027,0.61,-49.6,4
1862.3,1371.1,20.61383,3.321,0.81,10.4,4
1225.0,1398.5,70.89490,4.207,0.69,87.8,4
3514.8,1350.0,2.37979,2.384,0.48,-53.0,4
1837.1,1350.8,1.95514,1.605,0.78,39.9,4
1693.3,1357.8,5.45976,3.281,0.68,3.9,4
889.4,1378.6,37.66160,3.170,0.96,82.0,4
3361.8,1352.8,2.50049,2.257,0.82,-44.0,4
4094.3,1379.0,38.54887,2.755,0.98,49.5,4
743.6,1370.4,10.79116,2.630,0.91,-41.7,4
3464.3,1369.8,6.35328,2.728,0.60,-57.7,4
2936.2,1355.8,1.43256,1.430,0.74,-44.6,4
3438.6,1382.0,14.98666,5.884,0.51,-49.4,4
25.0,1357.0,2.02265,2.235,0.95,-0.7,4
484.2,1354.4,1.17936,1.321,0.60,17.1,4
2733.3,1364.6,7.53610,3.683,0.77,-16.7,4
3604.1,1388.9,26.98817,4.693,0.70,-41.9,4
3178.8,1369.0,5.49617,2.836,0.79,51.8,4
1285.9,1373.2,5.59219,2.472,0.70,-54.6,4
492.6,1360.2,1.23594,1.427,0.58,-70.7,4
737.4,1369.7,6.43982,2.546,0.90,-83.1,4
3521.8,1388.6,50.54267,2.929,0.87,-43.5,4
1210.9,1371.8,4.12850,2.933,0.54,76.5,4
2220.6,1391.7,26.36548,3.191,0.82,-70.4,4
2051.8,1372.3,5.34013,2.592,0.76,10.3,4
825.8,1373.4,9.25231,4.545,0.51,-11.3,4
3680.4,1377.4,9.82640,3.671,0.85,69.8,4
3341.1,1403.2,54.27438,4.351,0.95,71.1,4
3997.2,1391.3,24.35322,3.396,0.92,80.8,4
4151.6,1367.9,4.24417,3.331,0.70,14.5,4
2168.8,1385.0,12.14972,4.263,0.95,19.7,4
827.0,1376.2,6.76733,3.830,0.36,-21.4,4
2281.1,1388.8,10.01012,2.776,0.83,60.5,4
166.4,1383.2,4.02169,2.953,0.44,-64.3,4
1322.7,1372.3,1.35692,1.826,0.23,-30.5,4
3957.5,1372.0,2.36888,2.394,0.62,-88.1,4
2620.6,1380.5,6.45760,2.873,0.97,13.3,4
253.3,1394.9,14.78072,2.544,0.82,71.1,4
1769.1,1389.8,12.17431,2.920,0.81,-52.6,4
695.5,1375.1,1.66842,1.721,0.49,-27.9,4
1198.1,1382.6,4.44826,2.161,0.94,0.9,4
2645.6,1385.9,11.82109,2.405,0.92,-2.5,4
455.8,1382.3,6.04845,5.219,0.82,83.5,4
3440.5,1386.8,10.09680,4.529,0.50,-29.5,4
1062.4,1437.8,68.06921,5.320,0.46,-83.6,4
3887.3,1395.9,8.76969,2.684,0.86,-89.5,4
836.1,1392.7,9.36928,3.782,0.71,13.5,4
3996.9,1399.7,14.04206,3.471,0.70,25.9,4
425.9,1466.2,48.83077,5.163,0.68,-74.0,4
1457.6,1390.5,4.47839,2.253,0.50,-25.2,4
3159.3,1385.7,3.03899,2.838,0.24,31.9,4
470.3,1385.0,2.24091,2.944,0.20,-52.9,4
1210.4,1387.6,5.25763,3.394,0.94,-32.0,4
3374.0,1398.7,8.71132,3.188,0.67,-63.1,4
350.4,1396.8,8.62078,3.045,0.76,-24.2,4
2625.2,1403.4,11.66991,2.865,0.90,81.3,4
1438.4,1396.5,3.58032,2.167,0.63,-68.0,4
2816.2,1399.6,10.15072,3.118,0.89,-23.4,4
2621.4,1390.4,2.94443,2.618,0.77,52.5,4
2630.9,1409.6,21.65310,3.525,0.81,-14.3,4
582.0,1401.4,7.08645,2.609,0.88,-27.3,4
166.4,1396.3,6.54153,3.061,0.91,14.6,4
888.1,1408.8,12.86914,3.139,0.83,-72.1,4
1128.0,1464.9,12.32366,2.236,0.91,-30.5,4
1974.8,1388.4,2.37947,3.034,0.58,-18.7,4
3935.1,1389.5,2.37148,2.541,0.62,0.4,4
858.0,1421.6,33.14879,3.606,0.67,45.2,4
116.2,1394.3,2.37954,2.265,0.56,71.7,4
1006.7,1396.9,3.94476,2.350,0.74,3.2,4
2514.6,1403.4,7.22230,2.584,0.90,-73.2,4
1569.6,1406.9,7.13694,2.874,0.71,72.0,4
1079.8,1391.6,1.21098,1.583,0.59,19.7,4
879.6,1415.4,21.13886,2.716,0.98,32.1,4
347.7,1419.6,30.86232,3.887,0.80,34.0,4
3151.9,1412.5,13.63601,3.312,0.83,18.6,4
154.1,1396.9,1.77522,1.901,0.31,23.5,4
3589.1,1405.9,6.03097,2.861,0.78,52.7,4
177.3,1398.3,5.87488,4.927,0.76,12.9,4
1088.2,1395.5,2.14132,2.034,0.32,-3.2,4
2585.4,1405.6,5.11781,2.807,0.70,-38.8,4
4043.1,1404.3,5.36394,3.083,0.79,48.0,4
3057.5,1410.2,6.96816,2.455,0.91,-85.8,4
2186.1,1400.1,2.15521,2.007,0.80,-44.7,4
1395.4,1413.7,7.24636,2.427,0.76,54.5,4
1420.0,1410.5,3.27927,2.632,0.77,79.0,4
2262.4,1410.6,3.40975,2.592,0.44,55.8,4
948.3,1432.6,55.09355,4.467,0.78,-26.0,4
2705.0,1420.5,13.34680,5.285,0.88,-66.0,4
2836.4,1417.0,9.96094,3.791,0.66,-1.9,4
827.4,1418.3,5.80521,2.230,0.87,-47.3,4
3160.3,1436.5,36.95382,3.592,0.84,75.4,4
3690.3,1420.3,6.01083,2.386,0.82,-64.1,4
1101.5,1415.3,1.72230,1.892,0.37,84.7,4
2732.9,1432.3,12.07065,3.411,0.62,-85.4,4
1725.8,1437.1,19.47720,3.663,0.80,-34.9,4
2.2,1418.6,3.58542,2.493,0.56,50.2,4
1670.8,1413.2,2.08803,1.975,0.80,-43.4,4
2036.3,1440.1,31.99479,4.296,0.70,44.3,4
444.6,1422.2,4.79651,2.211,0.87,-5.9,4
1976.8,1460.1,30.62922,4.517,0.53,-71.3,4
1337.5,1457.4,4.41864,2.320,0.76,56.9,4
4001.5,1423.5,9.47755,3.587,0.62,29.8,4
3284.3,1421.4,4.93452,2.978,0.74,-36.7,4
1319.8,1412.4,1.68981,2.117,0.55,-19.7,4
298.5,1427.3,7.31196,2.789,0.86,87.9,4
2695.6,1430.4,10.31240,3.573,0.84,-88.4,4
2722.1,1418.7,4.13603,3.114,0.33,-18.1,4
4102.7,1434.1,12.59842,4.115,0.79,14.2,4
2131.4,1416.0,1.91798,2.132,0.40,27.1,4
4057.3,1421.1,2.18294,1.885,0.57,45.4,4
2451.6,1421.5,4.88473,2.827,0.76,17.5,4
80.4,1428.1,4.48479,2.272,0.58,25.7,4
15.4,1419.2,1.64107,1.619,0.59,-18.5,4
1458.0,1438.0,2.72808,1.937,0.77,-36.7,4
933.6,1447.8,13.62687,4.774,0.44,-53.0,4
3574.5,1424.3,2.99173,2.459,0.70,9.0,4
1337.7,1421.7,2.88148,3.673,0.66,-33.0,4
2319.1,1457.3,26.24798,6.085,0.93,31.8,4
3503.0,1436.1,6.41184,3.189,0.93,-25.9,4
3525.4,1425.7,2.00707,1.673,0.78,-59.1,4
71.7,1439.6,6.36482,3.298,0.89,85.2,4
3543.2,1421.6,0.96240,1.374,0.57,-19.3,4
425.2,1438.0,7.20809,3.849,0.63,74.0,4
754.9,1449.9,14.28913,3.744,0.45,-52.4,4
3894.4,1450.8,38.75826,2.780,0.97,-28.7,4
3489.0,1433.5,7.67799,3.901,0.89,23.9,4
1936.8,1433.0,4.33346,2.148,0.84,35.7,4
4016.5,1445.9,12.96636,3.283,0.85,48.2,4
919.5,1437.0,3.53116,2.749,0.60,-71.2,4
273.3,1450.7,26.28872,4.401,0.53,-6.2,4
1311.2,1433.1,2.11889,1.422,0.60,87.6,4
3915.0,1429.0,1.68785,1.606,0.60,47.0,4
21.6,1431.2,1.03374,1.451,0.29,-40.2,4
1329.6,1435.0,1.12820,4.879,0.16,-72.7,4
2459.0,1435.3,2.72946,2.568,0.49,90.0,4
4033.5,1431.9,3.44496,2.834,0.54,11.0,4
3064.7,1446.7,7.05427,3.172,0.85,32.5,4
238.4,1461.8,19.35559,2.986,0.77,-89.9,4
1792.3,1434.2,1.20725,1.130,0.73,-21.6,4
1208.3,1432.4,1.22208,1.500,0.32,-21.4,4
921.5,1459.9,13.72295,4.820,0.73,-74.6,4
3466.2,1459.7,7.71132,3.359,0.60,64.7,4
138.1,1464.2,15.37088,3.387,0.77,87.7,4
18.2,1440.0,1.09669,1.470,0.61,-30.4,4
208.3,1450.9,6.45894,2.876,0.57,39.3,4
3652.9,1447.3,4.83634,2.958,0.71,26.3,4
223.3,1452.7,8.90692,3.883,0.77,-3.6,4
2165.2,1445.2,3.18981,2.323,0.64,-23.2,4
1596.8,1450.8,4.41157,3.482,0.45,-47.2,4
962.4,1440.5,2.76855,2.827,0.46,-0.2,4
826.4,1449.4,4.39233,3.417,0.37,-32.9,4
1458.2,1455.2,4.19081,2.990,0.85,1.6,4
3846.8,1448.7,2.70376,2.459,0.41,-84.7,4
394.8,1444.4,0.77172,0.884,0.64,-20.2,4
75.6,1449.9,1.70258,1.786,0.46,53.0,4
256.9,1452.9,4.26408,2.964,0.43,-24.5,4
2557.2,1488.9,47.00228,5.204,0.88,-71.2,4
2453.1,1453.7,2.95528,2.143,0.74,-66.8,4
651.4,1455.2,4.70907,3.802,0.49,-21.8,4
939.4,1467.2,9.58986,4.386,0.92,56.0,4
3608.7,1475.0,22.62970,2.754,0.79,62.5,4
640.9,1458.6,7.27632,4.320,0.76,18.6,4
3262.2,1461.8,5.45456,3.668,0.70,-22.8,4
1016.6,1451.8,1.06718,1.298,0.60,68.8,4
3368.6,1461.8,3.87347,3.107,0.54,-81.0,4
3344.4,1461.0,2.75210,2.101,0.47,-64.6,4
161.0,1456.8,3.20854,2.265,0.68,29.8,4
675.6,1464.4,6.01770,3.404,0.45,78.5,4
897.0,1457.4,1.01451,1.612,0.23,50.3,4
2711.8,1458.6,3.09313,2.190,0.62,33.2,4
3491.5,1466.7,1.79688,2.023,0.51,0.7,4
1334.9,1563.9,19.75171,4.493,0.62,51.3,4
2646.1,1482.5,24.74064,4.169,0.94,84.1,4
3095.1,1462.9,1.65944,1.894,0.27,57.7,4
139.4,1472.9,7.89117,3.804,0.52,-75.7,4
2799.0,1473.7,8.86110,2.742,0.87,45.4,4
4170.1,1471.9,4.82988,3.443,0.39,-68.6,4
1101.3,1458.9,1.44472,1.538,0.84,21.6,4
3248.1,1467.6,2.28026,2.130,0.53,-76.4,4
1061.0,1493.5,20.97469,4.866,0.74,79.6,4
1790.9,1489.1,50.85395,2.659,0.98,64.3,4
3899.6,1479.6,9.36940,3.061,0.94,44.1,4
2487.9,1488.9,18.51115,4.048,0.76,82.9,4
733.4,1471.8,6.13851,3.520,0.38,-36.4,4
1058.1,1472.3,2.03281,2.709,0.30,75.4,4
1322.6,1462.0,1.11624,1.464,0.40,-25.4,4
1279.9,1468.0,1.63186,1.421,0.60,-60.3,4
1702.8,1501.9,55.99770,5.134,0.44,39.9,4
1857.8,1468.1,3.09110,3.384,0.25,58.5,4
1757.2,1465.5,2.27217,1.851,0.67,-41.1,4
1727.1,1486.7,32.83661,2.943,0.74,17.8,4
2522.9,1473.4,5.35841,2.973,0.61,-80.5,4
918.7,1466.5,5.19370,2.919,0.54,9.7,4
212.6,1474.7,4.84759,3.458,0.42,-38.4,4
819.2,1492.3,33.37520,3.738,0.74,18.6,4
2779.6,1477.7,6.93540,3.174,0.82,5.5,4
924.6,1464.7,1.93142,1.312,0.78,-23.4,4
1364.8,1462.6,1.16685,1.263,0.61,18.4,4
3925.1,1466.1,3.91211,3.365,0.80,-43.2,4
48.0,1472.4,2.14924,1.993,0.66,-64.1,4
158.8,1467.2,0.83784,1.217,0.35,44.7,4
812.6,1513.8,44.72392,2.873,0.96,-37.6,4
874.7,1475.3,6.00064,3.523,0.67,55.2,4
2544.2,1491.9,19.29675,2.876,0.66,-43.1,4
309.9,1482.4,7.78698,3.428,0.62,87.3,4
994.8,1477.2,2.03348,2.044,0.58,37.8,4
201.0,1475.0,2.26475,2.154,0.57,83.1,4
837.2,1487.8,17.11644,3.143,0.99,27.8,4
871.2,1475.6,4.52450,2.856,0.74,-31.2,4
2664.5,1490.6,17.55113,4.709,0.70,-89.6,4
293.5,1472.1,1.92469,1.985,0.54,-5.9,4
3079.0,1485.2,5.33734,2.960,0.82,75.6,4
3395.5,1493.0,15.48426,4.292,0.76,-26.8,4
3721.7,1479.3,4.09122,2.279,0.93,-47.5,4
3313.8,1486.0,8.54713,2.614,0.93,65.6,4
616.5,1473.8,1.29652,1.380,0.49,6.8,4
2358.0,1480.9,4.32525,2.848,0.82,33.9,4
89.0,1479.5,0.76826,1.188,0.29,49.9,4
214.5,1477.5,2.66436,2.361,0.79,3.6,4
1083.2,1484.7,2.82776,2.089,0.71,-41.7,4
3649.8,1485.9,4.18532,2.576,0.90,-38.3,4
2339.5,1483.4,2.62025,2.198,0.88,-17.1,4
3368.9,1489.2,5.12268,3.365,0.62,53.6,4
1760.9,1487.2,2.39239,1.807,0.53,56.4,4
1292.4,1490.3,1.92241,1.765,0.70,-76.5,4
3905.8,1532.0,65.55661,5.605,0.79,-49.4,4
3901.6,1515.5,30.03482,3.678,0.77,-82.2,4
322.8,1499.0,5.43988,3.065,0.77,53.8,4
3878.3,1519.4,58.01796,3.480,0.76,-55.3,4
1084.6,1487.7,1.04466,1.119,0.61,-64.9,4
258.8,1506.4,13.82851,2.911,0.81,-48.1,4
2197.6,1502.8,6.02654,3.198,0.81,-34.6,4
3069.7,1498.0,6.12144,2.628,0.89,-21.9,4
2520.1,1503.6,7.84923,2.535,0.82,-53.3,4
749.0,1491.0,2.26155,1.462,0.95,42.7,4
229.1,1518.6,25.50288,2.735,0.89,-60.0,4
3502.6,1489.5,2.54350,2.672,0.28,3.8,4
2429.6,1516.6,22.38384,4.081,0.83,-4.9,4
2335.4,1508.8,5.43572,3.117,0.64,-84.9,4
2278.9,1496.4,3.14373,2.716,0.74,68.0,4
3971.1,1497.5,2.49966,2.042,0.58,20.9,4
1228.3,1500.5,2.13521,2.008,0.65,39.5,4
203.4,1505.5,3.94401,2.293,0.88,63.4,4
924.4,1498.9,2.51808,2.494,0.32,38.3,4
2783.4,1497.1,1.72220,1.700,0.51,27.5,4
126.2,1494.4,0.89401,1.030,0.61,17.6,4
2881.5,1526.5,26.62245,5.048,0.80,21.7,4
1724.4,1511.9,13.99875,2.402,0.96,-45.8,4
3378.3,1509.3,9.73348,3.015,0.78,-52.3,4
1330.0,1510.7,2.50874,2.258,0.54,-73.8,4
1594.1,1504.4,5.64592,3.936,0.67,72.2,4
4199.5,1502.5,2.29302,2.490,0.45,74.5,4
4105.9,1509.5,7.49747,3.513,0.61,33.1,4
282.0,1504.0,3.23674,2.520,0.55,-75.3,4
790.6,1499.3,0.95439,1.226,0.59,-72.2,4
3882.8,1496.5,1.20584,1.242,0.63,21.3,4
790.6,1524.5,7.35189,3.081,0.89,65.7,4
3108.3,1522.2,35.35511,3.222,0.77,38.5,4
1006.8,1516.7,20.09259,2.612,0.93,-45.4,4
2579.6,1510.0,6.55233,3.708,0.66,-63.9,4
1810.9,1507.1,4.78639,3.391,0.49,-41.2,4
2257.7,1499.9,2.52522,2.372,0.69,-60.9,4
2714.1,1508.2,6.97004,2.850,0.64,30.9,4
1287.8,1503.4,1.16034,1.231,0.69,85.6,4
1598.2,1506.9,4.59572,3.410,0.43,-13.9,4
176.6,1507.9,1.87649,1.963,0.30,75.6,4
549.2,1503.3,1.63939,1.591,0.60,3.5,4
3921.8,1539.2,48.31986,4.275,0.70,25.5,4
4181.0,1520.0,7.27554,2.724,0.76,-58.8,4
572.8,1507.5,3.42159,2.630,0.51,21.4,4
3420.5,1525.7,21.74096,3.687,0.75,-39.4,4
377.1,1539.4,10.67191,3.486,0.83,83.5,4
4034.1,1510.7,2.60518,1.845,0.75,-69.1,4
1404.1,1525.3,15.35892,3.249,0.83,55.6,4
1890.2,1512.8,4.30826,3.133,0.73,0.1,4
3764.2,1507.6,1.98258,2.108,0.59,-18.6,4
42.4,1528.9,9.08994,3.446,0.71,-60.4,4
990.8,1513.9,1.94933,1.843,0.61,83.3,4
1180.6,1556.6,65.47662,4.046,0.59,64.2,4
1606.9,1524.8,6.78801,2.905,0.79,-28.9,4
2490.1,1525.4,4.70841,2.613,0.61,-67.8,4
3269.4,1515.6,2.89629,2.066,0.87,56.4,4
739.4,1523.6,10.55772,2.938,0.62,0.8,4
787.4,1527.2,6.69842,3.922,0.31,76.6,4
674.2,1527.7,8.44210,3.106,0.85,-52.8,4
2651.1,1534.5,11.81992,3.116,0.77,-53.2,4
3943.0,1525.5,5.29014,3.869,0.44,88.7,4
1412.6,1524.7,5.90364,2.895,0.82,-33.6,4
551.2,1529.3,13.32098,3.349,0.86,-28.0,4
3411.9,1537.5,19.16634,5.559,0.51,10.3,4
